primary_label,filename,rating,latitude,longitude,file_path,class_name,duration
bobfly1,bobfly1/XC332681.ogg,5.0,20.8566,-87.1217,birdclef-2025/train_audio/bobfly1/XC332681.ogg,Aves,9.482
bobfly1,bobfly1/XC332778.ogg,5.0,-27.5302,-56.6027,birdclef-2025/train_audio/bobfly1/XC332778.ogg,Aves,13.19184375
bobfly1,bobfly1/XC335637.ogg,5.0,16.87,-93.12,birdclef-2025/train_audio/bobfly1/XC335637.ogg,Aves,8.12409375
bobfly1,bobfly1/XC349994.ogg,4.0,13.7028,-89.2773,birdclef-2025/train_audio/bobfly1/XC349994.ogg,Aves,10.109375
bobfly1,bobfly1/XC353311.ogg,4.0,4.0826,-73.6762,birdclef-2025/train_audio/bobfly1/XC353311.ogg,Aves,9.978
bobfly1,bobfly1/XC377637.ogg,4.0,0.9242,-51.2155,birdclef-2025/train_audio/bobfly1/XC377637.ogg,Aves,12.2253125
bobfly1,bobfly1/XC380719.ogg,5.0,11.2643,-74.1833,birdclef-2025/train_audio/bobfly1/XC380719.ogg,Aves,19.728
bobfly1,bobfly1/XC382470.ogg,4.0,9.9261,-75.1074,birdclef-2025/train_audio/bobfly1/XC382470.ogg,Aves,2.424
bobfly1,bobfly1/XC388081.ogg,4.0,-22.4508,-42.7735,birdclef-2025/train_audio/bobfly1/XC388081.ogg,Aves,9.504
bobfly1,bobfly1/XC389179.ogg,4.0,11.2643,-74.1833,birdclef-2025/train_audio/bobfly1/XC389179.ogg,Aves,5.4
bobfly1,bobfly1/XC394273.ogg,4.5,-20.4073,-54.6165,birdclef-2025/train_audio/bobfly1/XC394273.ogg,Aves,11.598375
bobfly1,bobfly1/XC415867.ogg,5.0,-16.5631,-49.285,birdclef-2025/train_audio/bobfly1/XC415867.ogg,Aves,2.50775
bobfly1,bobfly1/XC423177.ogg,4.0,20.3566,-87.3589,birdclef-2025/train_audio/bobfly1/XC423177.ogg,Aves,12.74775
bobfly1,bobfly1/XC423528.ogg,5.0,-14.625,-49.0051,birdclef-2025/train_audio/bobfly1/XC423528.ogg,Aves,4.80653125
bobfly1,bobfly1/XC435637.ogg,4.0,-11.0192,-66.0987,birdclef-2025/train_audio/bobfly1/XC435637.ogg,Aves,14.341
bobfly1,bobfly1/XC448162.ogg,5.0,-22.8842,-48.4442,birdclef-2025/train_audio/bobfly1/XC448162.ogg,Aves,12.773
bobfly1,bobfly1/XC448163.ogg,5.0,-22.8842,-48.4442,birdclef-2025/train_audio/bobfly1/XC448163.ogg,Aves,3.056
bobfly1,bobfly1/XC450807.ogg,4.0,4.8313,-52.2973,birdclef-2025/train_audio/bobfly1/XC450807.ogg,Aves,9.7436875
bobfly1,bobfly1/XC456446.ogg,4.0,4.8313,-52.2973,birdclef-2025/train_audio/bobfly1/XC456446.ogg,Aves,14.7591875
bobfly1,bobfly1/XC46788.ogg,4.0,8.939,-78.465,birdclef-2025/train_audio/bobfly1/XC46788.ogg,Aves,14.6024375
bobfly1,bobfly1/XC469159.ogg,5.0,-6.0934,-50.2276,birdclef-2025/train_audio/bobfly1/XC469159.ogg,Aves,11.256
bobfly1,bobfly1/XC478221.ogg,5.0,-0.4383,-76.2791,birdclef-2025/train_audio/bobfly1/XC478221.ogg,Aves,15.9346875
bobfly1,bobfly1/XC482446.ogg,5.0,-14.625,-49.0051,birdclef-2025/train_audio/bobfly1/XC482446.ogg,Aves,15.59509375
bobfly1,bobfly1/XC494704.ogg,4.0,-9.1992,-35.8871,birdclef-2025/train_audio/bobfly1/XC494704.ogg,Aves,10.1355
bobfly1,bobfly1/XC497927.ogg,5.0,10.4295,-84.0095,birdclef-2025/train_audio/bobfly1/XC497927.ogg,Aves,4.31
bobfly1,bobfly1/XC50999.ogg,4.0,-22.1931,-63.9445,birdclef-2025/train_audio/bobfly1/XC50999.ogg,Aves,15.54284375
bobfly1,bobfly1/XC521565.ogg,4.0,-9.5981,-55.932,birdclef-2025/train_audio/bobfly1/XC521565.ogg,Aves,7.706125
bobfly1,bobfly1/XC525048.ogg,4.0,11.2947,-74.1042,birdclef-2025/train_audio/bobfly1/XC525048.ogg,Aves,11.52
bobfly1,bobfly1/XC549948.ogg,4.0,1.4898,-75.6801,birdclef-2025/train_audio/bobfly1/XC549948.ogg,Aves,3.72
bobfly1,bobfly1/XC551113.ogg,5.0,-26.5723,-53.8018,birdclef-2025/train_audio/bobfly1/XC551113.ogg,Aves,12.36
bobfly1,bobfly1/XC555665.ogg,4.0,-30.2777,-57.3593,birdclef-2025/train_audio/bobfly1/XC555665.ogg,Aves,4.728
bobfly1,bobfly1/XC560206.ogg,5.0,4.351,-74.652,birdclef-2025/train_audio/bobfly1/XC560206.ogg,Aves,10.368
bobfly1,bobfly1/XC575450.ogg,5.0,-25.8667,-54.1667,birdclef-2025/train_audio/bobfly1/XC575450.ogg,Aves,3.78775
bobfly1,bobfly1/XC575986.ogg,5.0,10.4295,-84.0095,birdclef-2025/train_audio/bobfly1/XC575986.ogg,Aves,14.21
bobfly1,bobfly1/XC577504.ogg,5.0,-14.625,-49.0051,birdclef-2025/train_audio/bobfly1/XC577504.ogg,Aves,12.826125
bobfly1,bobfly1/XC583946.ogg,5.0,-12.5834,-41.3667,birdclef-2025/train_audio/bobfly1/XC583946.ogg,Aves,12.98284375
bobfly1,bobfly1/XC605704.ogg,4.0,-9.1992,-35.8871,birdclef-2025/train_audio/bobfly1/XC605704.ogg,Aves,6.5045
bobfly1,bobfly1/XC610840.ogg,4.0,-28.0217,-59.5285,birdclef-2025/train_audio/bobfly1/XC610840.ogg,Aves,9.822
bobfly1,bobfly1/XC618012.ogg,4.0,18.3654,-95.0258,birdclef-2025/train_audio/bobfly1/XC618012.ogg,Aves,15.816
bobfly1,bobfly1/XC624946.ogg,4.5,10.4364,-66.8416,birdclef-2025/train_audio/bobfly1/XC624946.ogg,Aves,13.488
bobfly1,bobfly1/XC646001.ogg,4.5,-16.5631,-49.285,birdclef-2025/train_audio/bobfly1/XC646001.ogg,Aves,14.08
bobfly1,bobfly1/XC646005.ogg,5.0,-16.5631,-49.285,birdclef-2025/train_audio/bobfly1/XC646005.ogg,Aves,5.6946875
bobfly1,bobfly1/XC664323.ogg,4.0,4.4615,-75.0514,birdclef-2025/train_audio/bobfly1/XC664323.ogg,Aves,16.524
bobfly1,bobfly1/XC690982.ogg,5.0,1.4898,-75.6801,birdclef-2025/train_audio/bobfly1/XC690982.ogg,Aves,7.23590625
bobfly1,bobfly1/XC693007.ogg,4.0,-1.6779,-80.7952,birdclef-2025/train_audio/bobfly1/XC693007.ogg,Aves,6.312
bobfly1,bobfly1/XC699690.ogg,5.0,-16.0538,-49.604,birdclef-2025/train_audio/bobfly1/XC699690.ogg,Aves,6.73959375
bobfly1,bobfly1/XC704398.ogg,4.0,17.7559,-91.7472,birdclef-2025/train_audio/bobfly1/XC704398.ogg,Aves,16.32653125
bobfly1,bobfly1/XC705703.ogg,5.0,-18.1573,-39.7343,birdclef-2025/train_audio/bobfly1/XC705703.ogg,Aves,9.29959375
bobfly1,bobfly1/XC708038.ogg,5.0,-16.631,-48.6674,birdclef-2025/train_audio/bobfly1/XC708038.ogg,Aves,4.5453125
bobfly1,bobfly1/XC71427.ogg,4.0,1.0909,-78.6906,birdclef-2025/train_audio/bobfly1/XC71427.ogg,Aves,11.96409375
bobfly1,bobfly1/XC737038.ogg,4.5,-16.1605,-49.5395,birdclef-2025/train_audio/bobfly1/XC737038.ogg,Aves,7.26203125
bobfly1,bobfly1/XC737491.ogg,5.0,-17.1888,-48.7335,birdclef-2025/train_audio/bobfly1/XC737491.ogg,Aves,5.2245
bobfly1,bobfly1/XC737492.ogg,5.0,-17.1888,-48.7335,birdclef-2025/train_audio/bobfly1/XC737492.ogg,Aves,17.55428125
bobfly1,bobfly1/XC742769.ogg,5.0,-0.4383,-76.2791,birdclef-2025/train_audio/bobfly1/XC742769.ogg,Aves,12.016
bobfly1,bobfly1/XC743229.ogg,4.0,-16.5456,-49.1572,birdclef-2025/train_audio/bobfly1/XC743229.ogg,Aves,8.829375
bobfly1,bobfly1/XC743969.ogg,4.5,-16.5631,-49.285,birdclef-2025/train_audio/bobfly1/XC743969.ogg,Aves,13.5314375
bobfly1,bobfly1/XC754090.ogg,5.0,-11.7734,-55.3891,birdclef-2025/train_audio/bobfly1/XC754090.ogg,Aves,15.699
bobfly1,bobfly1/XC769448.ogg,4.0,-6.3761,-47.1085,birdclef-2025/train_audio/bobfly1/XC769448.ogg,Aves,6.19103125
bobfly1,bobfly1/XC777360.ogg,4.0,10.2993,-84.8174,birdclef-2025/train_audio/bobfly1/XC777360.ogg,Aves,5.041625
bobfly1,bobfly1/XC779553.ogg,4.0,-25.5985,-54.5476,birdclef-2025/train_audio/bobfly1/XC779553.ogg,Aves,9.874
bobfly1,bobfly1/XC789523.ogg,5.0,-13.3558,-47.2809,birdclef-2025/train_audio/bobfly1/XC789523.ogg,Aves,2.612
bobfly1,bobfly1/XC800346.ogg,5.0,-16.4727,-49.4959,birdclef-2025/train_audio/bobfly1/XC800346.ogg,Aves,3.2391875
bobfly1,bobfly1/XC817231.ogg,5.0,-6.3776,-47.4047,birdclef-2025/train_audio/bobfly1/XC817231.ogg,Aves,13.035
bobfly1,bobfly1/XC82259.ogg,4.0,-19.3001,-43.7001,birdclef-2025/train_audio/bobfly1/XC82259.ogg,Aves,19.14775
bobfly1,bobfly1/XC82265.ogg,4.0,-12.5167,-41.4334,birdclef-2025/train_audio/bobfly1/XC82265.ogg,Aves,18.99103125
bobfly1,bobfly1/XC82494.ogg,4.0,-23.4727,-45.1892,birdclef-2025/train_audio/bobfly1/XC82494.ogg,Aves,17.03184375
bobfly1,bobfly1/XC833073.ogg,5.0,0.0797,-78.6838,birdclef-2025/train_audio/bobfly1/XC833073.ogg,Aves,6.67284375
bobfly1,bobfly1/XC833075.ogg,5.0,0.0797,-78.6838,birdclef-2025/train_audio/bobfly1/XC833075.ogg,Aves,9.45921875
bobfly1,bobfly1/XC841763.ogg,5.0,-0.0839,-80.1521,birdclef-2025/train_audio/bobfly1/XC841763.ogg,Aves,19.8008125
bobfly1,bobfly1/XC857531.ogg,5.0,-16.0781,-50.218,birdclef-2025/train_audio/bobfly1/XC857531.ogg,Aves,4.832
bobfly1,bobfly1/XC857534.ogg,4.0,-16.0781,-50.218,birdclef-2025/train_audio/bobfly1/XC857534.ogg,Aves,2.69
bobfly1,bobfly1/XC937629.ogg,5.0,-33.0416,-71.4555,birdclef-2025/train_audio/bobfly1/XC937629.ogg,Aves,2.91575
bobfly1,bobfly1/XC956283.ogg,4.0,16.0558,-97.1888,birdclef-2025/train_audio/bobfly1/XC956283.ogg,Aves,5.17225
brtpar1,brtpar1/XC144925.ogg,4.0,12.562,-70.048,birdclef-2025/train_audio/brtpar1/XC144925.ogg,Aves,15.51675
brtpar1,brtpar1/XC244826.ogg,4.0,5.145,-70.9575,birdclef-2025/train_audio/brtpar1/XC244826.ogg,Aves,9.24734375
brtpar1,brtpar1/XC245386.ogg,4.0,6.28,-71.77,birdclef-2025/train_audio/brtpar1/XC245386.ogg,Aves,9.096
brtpar1,brtpar1/XC246904.ogg,4.0,7.3682,-69.4407,birdclef-2025/train_audio/brtpar1/XC246904.ogg,Aves,4.91103125
brtpar1,brtpar1/XC354860.ogg,4.0,3.473,-60.8972,birdclef-2025/train_audio/brtpar1/XC354860.ogg,Aves,9.504
brtpar1,brtpar1/XC386701.ogg,5.0,8.6155,-82.9537,birdclef-2025/train_audio/brtpar1/XC386701.ogg,Aves,7.0269375
brtpar1,brtpar1/XC438177.ogg,4.0,11.2789,-73.867,birdclef-2025/train_audio/brtpar1/XC438177.ogg,Aves,6.34775
brtpar1,brtpar1/XC438178.ogg,4.0,11.2789,-73.867,birdclef-2025/train_audio/brtpar1/XC438178.ogg,Aves,6.73959375
brtpar1,brtpar1/XC438187.ogg,4.0,11.2902,-73.8842,birdclef-2025/train_audio/brtpar1/XC438187.ogg,Aves,9.27346875
brtpar1,brtpar1/XC460015.ogg,5.0,8.5105,-81.0934,birdclef-2025/train_audio/brtpar1/XC460015.ogg,Aves,7.91509375
brtpar1,brtpar1/XC466931.ogg,5.0,3.473,-60.8972,birdclef-2025/train_audio/brtpar1/XC466931.ogg,Aves,19.656
brtpar1,brtpar1/XC46861.ogg,4.0,8.914,-79.525,birdclef-2025/train_audio/brtpar1/XC46861.ogg,Aves,11.650625
brtpar1,brtpar1/XC477899.ogg,5.0,10.4,-67.8,birdclef-2025/train_audio/brtpar1/XC477899.ogg,Aves,14.6808125
brtpar1,brtpar1/XC506010.ogg,4.0,4.9405,-52.3363,birdclef-2025/train_audio/brtpar1/XC506010.ogg,Aves,4.17959375
brtpar1,brtpar1/XC538022.ogg,4.0,5.0901,-52.5698,birdclef-2025/train_audio/brtpar1/XC538022.ogg,Aves,17.63265625
brtpar1,brtpar1/XC539687.ogg,4.0,7.5476,-80.9436,birdclef-2025/train_audio/brtpar1/XC539687.ogg,Aves,6.384
brtpar1,brtpar1/XC585905.ogg,4.0,4.93,-52.2858,birdclef-2025/train_audio/brtpar1/XC585905.ogg,Aves,3.474
brtpar1,brtpar1/XC65938.ogg,5.0,9.6978,-69.0273,birdclef-2025/train_audio/brtpar1/XC65938.ogg,Aves,9.97878125
brtpar1,brtpar1/XC664305.ogg,4.0,4.4615,-75.0514,birdclef-2025/train_audio/brtpar1/XC664305.ogg,Aves,4.15346875
brtpar1,brtpar1/XC664306.ogg,4.0,4.4615,-75.0514,birdclef-2025/train_audio/brtpar1/XC664306.ogg,Aves,11.928
brtpar1,brtpar1/XC835183.ogg,4.0,11.4458,-69.6018,birdclef-2025/train_audio/brtpar1/XC835183.ogg,Aves,8.09796875
brtpar1,brtpar1/XC838475.ogg,4.0,11.4064,-69.6675,birdclef-2025/train_audio/brtpar1/XC838475.ogg,Aves,3.2130625
brtpar1,brtpar1/XC939108.ogg,5.0,2.8044,-60.6718,birdclef-2025/train_audio/brtpar1/XC939108.ogg,Aves,3.474
brtpar1,brtpar1/XC940061.ogg,5.0,5.053,-60.9317,birdclef-2025/train_audio/brtpar1/XC940061.ogg,Aves,6.426
bubwre1,bubwre1/XC116109.ogg,4.0,5.1304,-68.3063,birdclef-2025/train_audio/bubwre1/XC116109.ogg,Aves,17.946125
bubwre1,bubwre1/XC119053.ogg,4.0,-9.2667,-49.9334,birdclef-2025/train_audio/bubwre1/XC119053.ogg,Aves,16.896
bubwre1,bubwre1/XC121409.ogg,5.0,-21.55,-47.7167,birdclef-2025/train_audio/bubwre1/XC121409.ogg,Aves,9.76978125
bubwre1,bubwre1/XC142663.ogg,5.0,-10.7427,-68.2818,birdclef-2025/train_audio/bubwre1/XC142663.ogg,Aves,11.18040625
bubwre1,bubwre1/XC152239.ogg,4.0,3.7126,-73.2483,birdclef-2025/train_audio/bubwre1/XC152239.ogg,Aves,14.28896875
bubwre1,bubwre1/XC154496.ogg,5.0,-15.8219,-47.9114,birdclef-2025/train_audio/bubwre1/XC154496.ogg,Aves,11.493875
bubwre1,bubwre1/XC17205.ogg,4.0,9.0617,-79.6498,birdclef-2025/train_audio/bubwre1/XC17205.ogg,Aves,4.464
bubwre1,bubwre1/XC181082.ogg,4.0,-6.4515,-76.2909,birdclef-2025/train_audio/bubwre1/XC181082.ogg,Aves,8.51590625
bubwre1,bubwre1/XC186097.ogg,5.0,-21.854,-47.4925,birdclef-2025/train_audio/bubwre1/XC186097.ogg,Aves,7.08
bubwre1,bubwre1/XC186100.ogg,4.0,-21.854,-47.4925,birdclef-2025/train_audio/bubwre1/XC186100.ogg,Aves,12.669375
bubwre1,bubwre1/XC189501.ogg,4.0,-18.4012,-47.1693,birdclef-2025/train_audio/bubwre1/XC189501.ogg,Aves,8.232
bubwre1,bubwre1/XC193071.ogg,5.0,9.1237,-79.6936,birdclef-2025/train_audio/bubwre1/XC193071.ogg,Aves,7.0530625
bubwre1,bubwre1/XC195171.ogg,5.0,-4.7671,-76.525,birdclef-2025/train_audio/bubwre1/XC195171.ogg,Aves,9.5085625
bubwre1,bubwre1/XC202249.ogg,5.0,-3.2653,-72.9295,birdclef-2025/train_audio/bubwre1/XC202249.ogg,Aves,19.632
bubwre1,bubwre1/XC206732.ogg,5.0,-5.7673,-67.7723,birdclef-2025/train_audio/bubwre1/XC206732.ogg,Aves,19.368
bubwre1,bubwre1/XC211522.ogg,5.0,-2.4167,-54.7167,birdclef-2025/train_audio/bubwre1/XC211522.ogg,Aves,16.0391875
bubwre1,bubwre1/XC243823.ogg,4.0,4.6741,-72.5743,birdclef-2025/train_audio/bubwre1/XC243823.ogg,Aves,13.13959375
bubwre1,bubwre1/XC243832.ogg,4.0,4.6741,-72.5743,birdclef-2025/train_audio/bubwre1/XC243832.ogg,Aves,7.20978125
bubwre1,bubwre1/XC245245.ogg,4.0,5.76,-72.2,birdclef-2025/train_audio/bubwre1/XC245245.ogg,Aves,8.928
bubwre1,bubwre1/XC259313.ogg,5.0,-3.6,-73.15,birdclef-2025/train_audio/bubwre1/XC259313.ogg,Aves,9.27346875
bubwre1,bubwre1/XC259318.ogg,5.0,-0.498,-76.373,birdclef-2025/train_audio/bubwre1/XC259318.ogg,Aves,13.03509375
bubwre1,bubwre1/XC269602.ogg,4.0,-16.4456,-51.1201,birdclef-2025/train_audio/bubwre1/XC269602.ogg,Aves,7.7845
bubwre1,bubwre1/XC293833.ogg,4.0,-3.3083,-58.7713,birdclef-2025/train_audio/bubwre1/XC293833.ogg,Aves,12.2775625
bubwre1,bubwre1/XC299081.ogg,5.0,-21.831,-48.0445,birdclef-2025/train_audio/bubwre1/XC299081.ogg,Aves,6.048
bubwre1,bubwre1/XC325543.ogg,4.0,-2.6557,-57.9652,birdclef-2025/train_audio/bubwre1/XC325543.ogg,Aves,18.888
bubwre1,bubwre1/XC341072.ogg,4.5,-16.5167,-56.7167,birdclef-2025/train_audio/bubwre1/XC341072.ogg,Aves,9.97878125
bubwre1,bubwre1/XC343967.ogg,4.0,-15.568,-56.0665,birdclef-2025/train_audio/bubwre1/XC343967.ogg,Aves,6.4
bubwre1,bubwre1/XC345340.ogg,5.0,-15.5598,-47.7522,birdclef-2025/train_audio/bubwre1/XC345340.ogg,Aves,5.616
bubwre1,bubwre1/XC359321.ogg,4.0,8.8983,-79.5823,birdclef-2025/train_audio/bubwre1/XC359321.ogg,Aves,9.92653125
bubwre1,bubwre1/XC359323.ogg,4.0,8.8983,-79.5823,birdclef-2025/train_audio/bubwre1/XC359323.ogg,Aves,8.56815625
bubwre1,bubwre1/XC361193.ogg,4.0,9.501,-75.3496,birdclef-2025/train_audio/bubwre1/XC361193.ogg,Aves,7.1053125
bubwre1,bubwre1/XC373504.ogg,4.0,-10.1325,-67.7507,birdclef-2025/train_audio/bubwre1/XC373504.ogg,Aves,15.77796875
bubwre1,bubwre1/XC384682.ogg,4.0,9.9039,-71.1039,birdclef-2025/train_audio/bubwre1/XC384682.ogg,Aves,10.7624375
bubwre1,bubwre1/XC384683.ogg,4.0,9.9039,-71.1039,birdclef-2025/train_audio/bubwre1/XC384683.ogg,Aves,11.10203125
bubwre1,bubwre1/XC387383.ogg,4.0,-10.8786,-49.9548,birdclef-2025/train_audio/bubwre1/XC387383.ogg,Aves,6.373875
bubwre1,bubwre1/XC393140.ogg,4.0,-15.5805,-56.1045,birdclef-2025/train_audio/bubwre1/XC393140.ogg,Aves,6.68734375
bubwre1,bubwre1/XC395347.ogg,5.0,-3.1974,-59.8256,birdclef-2025/train_audio/bubwre1/XC395347.ogg,Aves,10.736
bubwre1,bubwre1/XC395348.ogg,5.0,-3.0843,-59.995,birdclef-2025/train_audio/bubwre1/XC395348.ogg,Aves,18.39
bubwre1,bubwre1/XC395984.ogg,5.0,9.1332,-79.7195,birdclef-2025/train_audio/bubwre1/XC395984.ogg,Aves,6.373875
bubwre1,bubwre1/XC403422.ogg,4.0,4.8313,-52.2973,birdclef-2025/train_audio/bubwre1/XC403422.ogg,Aves,17.58040625
bubwre1,bubwre1/XC414796.ogg,5.0,-16.4314,-49.1459,birdclef-2025/train_audio/bubwre1/XC414796.ogg,Aves,9.92653125
bubwre1,bubwre1/XC424616.ogg,5.0,4.3829,-75.1847,birdclef-2025/train_audio/bubwre1/XC424616.ogg,Aves,11.184
bubwre1,bubwre1/XC429770.ogg,4.0,1.1719,-75.6378,birdclef-2025/train_audio/bubwre1/XC429770.ogg,Aves,5.955
bubwre1,bubwre1/XC438576.ogg,4.0,4.8808,-72.4653,birdclef-2025/train_audio/bubwre1/XC438576.ogg,Aves,10.919
bubwre1,bubwre1/XC448461.ogg,5.0,-14.625,-49.0051,birdclef-2025/train_audio/bubwre1/XC448461.ogg,Aves,15.595
bubwre1,bubwre1/XC448463.ogg,5.0,-14.625,-49.0051,birdclef-2025/train_audio/bubwre1/XC448463.ogg,Aves,4.702
bubwre1,bubwre1/XC461613.ogg,5.0,-0.4714,-76.4603,birdclef-2025/train_audio/bubwre1/XC461613.ogg,Aves,8.256
bubwre1,bubwre1/XC46863.ogg,4.0,8.9389,-78.4651,birdclef-2025/train_audio/bubwre1/XC46863.ogg,Aves,17.55428125
bubwre1,bubwre1/XC483307.ogg,4.0,-8.11,-58.29,birdclef-2025/train_audio/bubwre1/XC483307.ogg,Aves,14.5763125
bubwre1,bubwre1/XC483319.ogg,4.0,-8.11,-58.29,birdclef-2025/train_audio/bubwre1/XC483319.ogg,Aves,12.826125
bubwre1,bubwre1/XC493811.ogg,5.0,-3.2063,-60.1783,birdclef-2025/train_audio/bubwre1/XC493811.ogg,Aves,11.6245
bubwre1,bubwre1/XC497405.ogg,4.0,-12.4101,-68.5865,birdclef-2025/train_audio/bubwre1/XC497405.ogg,Aves,9.24
bubwre1,bubwre1/XC50099.ogg,4.0,-16.5122,-56.7126,birdclef-2025/train_audio/bubwre1/XC50099.ogg,Aves,9.6130625
bubwre1,bubwre1/XC513140.ogg,4.0,-22.2566,-47.5973,birdclef-2025/train_audio/bubwre1/XC513140.ogg,Aves,15.312
bubwre1,bubwre1/XC514670.ogg,4.0,-15.0846,-44.2687,birdclef-2025/train_audio/bubwre1/XC514670.ogg,Aves,7.62775
bubwre1,bubwre1/XC514672.ogg,4.0,-15.0846,-44.2687,birdclef-2025/train_audio/bubwre1/XC514672.ogg,Aves,6.321625
bubwre1,bubwre1/XC522084.ogg,4.0,-9.5981,-55.932,birdclef-2025/train_audio/bubwre1/XC522084.ogg,Aves,6.13878125
bubwre1,bubwre1/XC52623.ogg,4.0,-16.5122,-56.7126,birdclef-2025/train_audio/bubwre1/XC52623.ogg,Aves,6.58284375
bubwre1,bubwre1/XC542458.ogg,5.0,1.4898,-75.6801,birdclef-2025/train_audio/bubwre1/XC542458.ogg,Aves,8.064
bubwre1,bubwre1/XC550402.ogg,4.0,-16.7546,-56.8859,birdclef-2025/train_audio/bubwre1/XC550402.ogg,Aves,6.79184375
bubwre1,bubwre1/XC56851.ogg,4.0,11.012,-74.8801,birdclef-2025/train_audio/bubwre1/XC56851.ogg,Aves,16.79675
bubwre1,bubwre1/XC56853.ogg,4.0,11.012,-74.8801,birdclef-2025/train_audio/bubwre1/XC56853.ogg,Aves,5.7991875
bubwre1,bubwre1/XC56855.ogg,4.0,11.012,-74.8801,birdclef-2025/train_audio/bubwre1/XC56855.ogg,Aves,5.38121875
bubwre1,bubwre1/XC572884.ogg,5.0,1.7135,-75.7326,birdclef-2025/train_audio/bubwre1/XC572884.ogg,Aves,13.3746875
bubwre1,bubwre1/XC645743.ogg,5.0,-16.6003,-49.2802,birdclef-2025/train_audio/bubwre1/XC645743.ogg,Aves,13.00896875
bubwre1,bubwre1/XC650452.ogg,5.0,-23.7629,-53.8803,birdclef-2025/train_audio/bubwre1/XC650452.ogg,Aves,7.627
bubwre1,bubwre1/XC689912.ogg,4.0,0.7623,-50.1636,birdclef-2025/train_audio/bubwre1/XC689912.ogg,Aves,10.03103125
bubwre1,bubwre1/XC691056.ogg,4.5,-16.6003,-49.2802,birdclef-2025/train_audio/bubwre1/XC691056.ogg,Aves,18.0245
bubwre1,bubwre1/XC706942.ogg,5.0,-16.0538,-49.604,birdclef-2025/train_audio/bubwre1/XC706942.ogg,Aves,12.930625
bubwre1,bubwre1/XC709424.ogg,4.0,3.546,-73.3991,birdclef-2025/train_audio/bubwre1/XC709424.ogg,Aves,9.37796875
bubwre1,bubwre1/XC720780.ogg,4.0,-9.2856,-50.0142,birdclef-2025/train_audio/bubwre1/XC720780.ogg,Aves,6.60896875
bubwre1,bubwre1/XC741151.ogg,4.5,-14.625,-49.0051,birdclef-2025/train_audio/bubwre1/XC741151.ogg,Aves,9.038375
bubwre1,bubwre1/XC744327.ogg,4.0,-21.244,-48.2931,birdclef-2025/train_audio/bubwre1/XC744327.ogg,Aves,7.262
bubwre1,bubwre1/XC746680.ogg,5.0,4.8331,-52.3011,birdclef-2025/train_audio/bubwre1/XC746680.ogg,Aves,14.832
bubwre1,bubwre1/XC74993.ogg,5.0,3.419,-55.388,birdclef-2025/train_audio/bubwre1/XC74993.ogg,Aves,17.946125
bubwre1,bubwre1/XC759613.ogg,4.0,-16.5456,-49.1572,birdclef-2025/train_audio/bubwre1/XC759613.ogg,Aves,8.881625
bubwre1,bubwre1/XC782569.ogg,4.0,-9.5682,-50.1145,birdclef-2025/train_audio/bubwre1/XC782569.ogg,Aves,9.74109375
bubwre1,bubwre1/XC785695.ogg,4.0,10.3116,-68.2281,birdclef-2025/train_audio/bubwre1/XC785695.ogg,Aves,19.043
bubwre1,bubwre1/XC785696.ogg,4.0,10.3116,-68.228,birdclef-2025/train_audio/bubwre1/XC785696.ogg,Aves,12.643
bubwre1,bubwre1/XC789070.ogg,4.5,-13.3558,-47.2809,birdclef-2025/train_audio/bubwre1/XC789070.ogg,Aves,10.05715625
bubwre1,bubwre1/XC794813.ogg,5.0,-9.2856,-50.0142,birdclef-2025/train_audio/bubwre1/XC794813.ogg,Aves,9.4805
bubwre1,bubwre1/XC810448.ogg,5.0,4.4058,-57.2308,birdclef-2025/train_audio/bubwre1/XC810448.ogg,Aves,6.559625
bubwre1,bubwre1/XC823953.ogg,4.0,5.7264,-53.917,birdclef-2025/train_audio/bubwre1/XC823953.ogg,Aves,10.6769375
bubwre1,bubwre1/XC837917.ogg,5.0,-14.0858,-50.8244,birdclef-2025/train_audio/bubwre1/XC837917.ogg,Aves,7.706125
bubwre1,bubwre1/XC934326.ogg,5.0,-16.0781,-50.218,birdclef-2025/train_audio/bubwre1/XC934326.ogg,Aves,5.851
bubwre1,bubwre1/XC939588.ogg,5.0,1.4637,-60.9724,birdclef-2025/train_audio/bubwre1/XC939588.ogg,Aves,18.703
bubwre1,bubwre1/XC939939.ogg,5.0,1.7914,-61.1375,birdclef-2025/train_audio/bubwre1/XC939939.ogg,Aves,7.836
bugtan,bugtan/XC112883.ogg,5.0,9.1199,-79.6991,birdclef-2025/train_audio/bugtan/XC112883.ogg,Aves,6.16490625
bugtan,bugtan/XC119223.ogg,4.0,-3.0843,-59.995,birdclef-2025/train_audio/bugtan/XC119223.ogg,Aves,16.32653125
bugtan,bugtan/XC120827.ogg,4.5,0.472,-79.2139,birdclef-2025/train_audio/bugtan/XC120827.ogg,Aves,18.36409375
bugtan,bugtan/XC152846.ogg,4.0,-11.437,-74.7746,birdclef-2025/train_audio/bugtan/XC152846.ogg,Aves,6.11265625
bugtan,bugtan/XC156278.ogg,4.0,4.4269,-75.1832,birdclef-2025/train_audio/bugtan/XC156278.ogg,Aves,10.224
bugtan,bugtan/XC163745.ogg,4.0,6.2138,-75.2219,birdclef-2025/train_audio/bugtan/XC163745.ogg,Aves,7.706125
bugtan,bugtan/XC163749.ogg,5.0,6.2138,-75.2219,birdclef-2025/train_audio/bugtan/XC163749.ogg,Aves,9.29959375
